Date/Time,Name,Message
"22/11/2022, 8:46 pm",rozblabann,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂
"22/11/2022, 8:49 pm",Yassin,<Media omitted>
"22/11/2022, 8:50 pm",Yassin,عاجل انتقال النجم البورتوغالي الي نادي الهلال السعودي
"22/11/2022, 8:50 pm",Yassin,<Media omitted>
"22/11/2022, 8:50 pm",Bobos,Ana fe 7aga 8ariba niik nefsy afhamha
"22/11/2022, 8:51 pm",Bobos,<Media omitted>
"22/11/2022, 8:51 pm",Bobos,<Media omitted>
"22/11/2022, 8:52 pm",Yassin,انا هبدت ل امي بقولها ده قانون لل فيفا جديد بقى الوقت بدل ضايع بقى كتير😆
"22/11/2022, 8:52 pm",Yassin,من *
"22/11/2022, 8:52 pm",Shosho,tab ma di ha2i2a fealan
"22/11/2022, 8:53 pm",Shosho,da kanoon gedid
"22/11/2022, 8:53 pm",Shosho,byehsebo kol sania betdi3 yabny
"22/11/2022, 8:53 pm",Shosho,akenohom beywa2afo el wa2t
"22/11/2022, 8:53 pm",Bobos,Ana ma3raf4 el sra7a bas 4aklaha kedaa niik
"22/11/2022, 8:53 pm",Shosho,el howa law akhado 30 sania fel out
"22/11/2022, 8:53 pm",Yassin,والله متش الارجنتين ده لو كاس عالم ٢٠١٨ كان خلص بتاع ٤ صفر
"22/11/2022, 8:53 pm",Shosho,byebsebooha
"22/11/2022, 8:53 pm",Yassin,السينسور جامده نييييك
"22/11/2022, 8:53 pm",Bobos,L2en el saudia kan 8 we 5 bardo
"22/11/2022, 8:53 pm",Yassin,بتاعت الاوفسايد
"22/11/2022, 8:54 pm",Shosho,gamed niz el saraha
"22/11/2022, 8:54 pm",Bobos,<Media omitted>
"22/11/2022, 8:54 pm",Bobos,<Media omitted>
"22/11/2022, 8:54 pm",Shosho,BTEFHAM YALA
"22/11/2022, 8:54 pm",Shosho,dawry kawy fashkhh
"22/11/2022, 8:54 pm",Shosho,sah walahi
"22/11/2022, 8:54 pm",Shosho,w hayefdal keda tool omro bel fasad el fel ettihad da
"22/11/2022, 8:54 pm",Yassin,انا بتكلم عالاوفسايد بس هما فعلا بقوا جامديين نيك
"22/11/2022, 8:56 pm",Bobos,True niiiik
"22/11/2022, 8:56 pm",Bobos,Niiiik el niiik
"22/11/2022, 8:56 pm",Bobos,El naharda 7aga random keda karam gaber etfarag 3al match bta3na
"22/11/2022, 8:56 pm",Bobos,We swarna we bta3 we howa a3ed
"22/11/2022, 8:56 pm",Shosho,<Media omitted>
"22/11/2022, 8:56 pm",Yassin,ده بتاع المصارعه
"22/11/2022, 8:56 pm",Bobos,7aga random niik
"22/11/2022, 8:57 pm",Bobos,Yes bta3 awel gold medal fel olympics 🤣
"22/11/2022, 8:57 pm",Bobos,<Media omitted>
"22/11/2022, 8:57 pm",Yassin,بحسه شخص غريب😂😂
"22/11/2022, 8:57 pm",Bobos,Howa 4aklo 8alban niiik el niiik
"22/11/2022, 9:59 pm",Tom,اه الحمدلله يوم الحد
"22/11/2022, 10:07 pm",Tom,<Media omitted>
"22/11/2022, 10:10 pm",Bobos,Ah okay ana 2olt bardo eh el sodfa deh
"22/11/2022, 10:11 pm",Bobos,Ya ged3an a7a eh ely bye7sal dahhh
"22/11/2022, 10:11 pm",Bobos,1:0 australia
"22/11/2022, 10:11 pm",Tom,<Media omitted>
"22/11/2022, 10:12 pm",Bobos,We lucas hernandez 8aleban keda saliby aw 7aga qaweya
"22/11/2022, 10:12 pm",Bobos,Kosom el 8raba bta3et el matchat
"22/11/2022, 10:12 pm",Tom,Howa benzema esbato ehh
"22/11/2022, 10:13 pm",Tom,El hat2a3ado 5 aw 6 shohoor mayl3bsh
"22/11/2022, 10:14 pm",Bobos,Me4 3aref bas a7a ktiir awyy
"22/11/2022, 10:15 pm",Tom,Ahh fashkh
"22/11/2022, 10:15 pm",Tom,<Media omitted>
"22/11/2022, 10:40 pm",Dolly,اقسم بالله ترو كنت لسه بقول كدة النهاردة معلومة (مفيش لعيب محترف في المنتخب كلهم محليين ف ده يدل علي قوة الدوري بتاعهم)
"22/11/2022, 10:41 pm",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂 @201023692525
"22/11/2022, 10:41 pm",Dolly,متحولش تكسر انا بتفرج علي كورة بفهم ١٠٠ مرة عنك يا عرة
"22/11/2022, 10:42 pm",Dolly,يا راجل يا هورني🤣🤣
"22/11/2022, 10:42 pm",Yassin,امسح دموعك😆
"22/11/2022, 10:43 pm",Dolly,انا عايز اعيط
"22/11/2022, 10:43 pm",Yassin,ساعه و جايلك
"22/11/2022, 10:43 pm",Dolly,تعالي يا دكر
"22/11/2022, 10:44 pm",Dolly,<Media omitted>
"22/11/2022, 10:44 pm",Yassin,ودك؟
"22/11/2022, 10:44 pm",Yassin,بدي😜😍
"22/11/2022, 11:13 pm",Bobos,Aywa 4oft el 7owar dah bardo
"22/11/2022, 11:13 pm",Tom,Enta 3aref hayb2a gamed leh
"22/11/2022, 11:13 pm",Tom,3shan hayl3b champions league 3ady
"22/11/2022, 11:14 pm",Bobos,We bardo hateb2a afla 7elwa niik lel career bta3o we yetla3 ba3dha 3la amrica wla qatar yestarz2 we yerga3
"22/11/2022, 11:34 pm",Tom,Kda giroud 3adel rakam henry
"22/11/2022, 11:34 pm",Tom,Top scorer le france
"22/11/2022, 11:35 pm",Bobos,Raye22
"23/11/2022, 12:34 am",rozblabann,Had fiko haye3raf yetla3 be arabeya? @201020316254 @201023692525
"23/11/2022, 12:34 am",rozblabann,Wala mowaslat w atr w keda?
"23/11/2022, 12:34 am",Bobos,Lol lesa ma2olte4 lahly asasan
"23/11/2022, 12:34 am",Shosho,ah bobos
"23/11/2022, 12:34 am",Shosho,😜😜
"23/11/2022, 12:34 am",Bobos,Bas lma na3raf el awel min raye7
"23/11/2022, 12:34 am",rozblabann,Tab matshoof el howar da
"23/11/2022, 12:34 am",Bobos,?
"23/11/2022, 12:34 am",Shosho,ana w enta w shouman akid
"23/11/2022, 12:34 am",rozblabann,Ana wenta w shoeb w siso Insha’Allah
"23/11/2022, 12:35 am",Shosho,w said 50 50
"23/11/2022, 12:35 am",Shosho,kefya keda
"23/11/2022, 12:35 am",rozblabann,Laa saeed gy Insha’Allah
"23/11/2022, 12:35 am",Bobos,Tamam tab mafi4 7ad hanla2eh natetlena men golden cafe
"23/11/2022, 12:35 am",rozblabann,W saad ando assignments w hagat el sabt
"23/11/2022, 12:35 am",rozblabann,Mahadesh rad wala aal haga
"23/11/2022, 12:35 am",rozblabann,Ay had extra yegy bel atr
"23/11/2022, 12:35 am",rozblabann,Law ehna tal3in be arabeya
"23/11/2022, 12:35 am",rozblabann,Fahemny?
"23/11/2022, 12:36 am",Bobos,Manta lazem bardo tedelhom el ta2kid enena ray7in rasmy
"23/11/2022, 12:36 am",rozblabann,Ana oltt karar
"23/11/2022, 12:36 am",rozblabann,Ya gama3a ana tale3 alex
"23/11/2022, 12:36 am",Bobos,Ah okay
"23/11/2022, 12:36 am",rozblabann,W oltelhom kol el info
"23/11/2022, 12:36 am",rozblabann,Mashy mashy
"23/11/2022, 12:36 am",rozblabann,Shoof w olena❤️
"23/11/2022, 12:36 am",Bobos,Homa 3obt ya3am we tane4o
"23/11/2022, 12:37 am",rozblabann,Homa horeen ba2a
"23/11/2022, 12:37 am",Shosho,😔
"23/11/2022, 12:37 am",rozblabann,Ana wenta w shoeb w siso❤️❤️❤️
"23/11/2022, 12:37 am",rozblabann,Insha’Allah
"23/11/2022, 12:39 am",Bobos,https://vm.tiktok.com/ZMFHQTac6/
"23/11/2022, 12:39 am",Bobos,Ketfom el 7lawa
"23/11/2022, 12:39 am",Bobos,Heya kafya el sra7a
"23/11/2022, 12:39 am",rozblabann,Nefsyyyyyy
"23/11/2022, 1:42 am",Tom,والله عيب
"23/11/2022, 1:42 am",Tom,❤️
"23/11/2022, 1:50 am",Tee7a,Enta belzaat yet2alak in matenaa😍😍
"23/11/2022, 1:51 am",Yassin,<Media omitted>
"23/11/2022, 1:51 am",Yassin,مش فاهم
"23/11/2022, 1:52 am",Bobos,🤨
"23/11/2022, 1:54 am",Tom,<Media omitted>
"23/11/2022, 2:17 am",Yassin,كويس انه مامتش
"23/11/2022, 2:28 am",Tom,اه والله
"23/11/2022, 2:28 am",Tom,لو الخبطة كانت فوق شوية كانت عينه راحت
"23/11/2022, 2:29 am",Tom,او حصله ارتجاج
"23/11/2022, 2:29 am",Tom,‏🚨 عاااااااااجل
"23/11/2022, 2:29 am",Tom,@201020316254
"23/11/2022, 2:30 am",Tom,Gamed
"23/11/2022, 2:31 am",Bobos,3eab 3lik bas heya wad7a
"23/11/2022, 2:32 am",Bobos,<Media omitted>
"23/11/2022, 2:33 am",Yassin,مين العرص ده
"23/11/2022, 2:34 am",Bobos,CB bayern
"23/11/2022, 2:35 am",Bobos,We kan m3ahom fe kas el 3alam el a5ir
"23/11/2022, 2:39 am",Yassin,اه عارفه
"23/11/2022, 2:39 am",Yassin,كنت بختبرك
"23/11/2022, 2:51 am",Dolly,والله صعب مش بإيدي
"23/11/2022, 2:52 am",Dolly,حتي لو هنرجع الجمعة هيبقي عندي السبت الساعة ٩ الصبح ل ٤
"23/11/2022, 2:52 am",Dolly,صعبة
"23/11/2022, 2:56 am",Yassin,<Media omitted>
"23/11/2022, 2:57 am",Yassin,كسم ده بروجكت اقسم بالله دنا مقعدتش كده لل ميد😆
"23/11/2022, 2:59 am",Bobos,<Media omitted>
"23/11/2022, 2:59 am",Bobos,<Media omitted>
"23/11/2022, 2:59 am",Bobos,Mogtahed wallahy ❤️❤️❤️
"23/11/2022, 2:59 am",Yassin,<Media omitted>
"23/11/2022, 2:59 am",Yassin,😂😂😂😂😂
"23/11/2022, 3:02 am",Yassin,<Media omitted>
"23/11/2022, 3:03 am",Bobos,🤣🤣🤣🤣🤣🤣🤣😉😉
"23/11/2022, 3:08 am",Yassin,<Media omitted>
"23/11/2022, 3:25 am",Bobos,Ta3ab nafsy niiik fel comments
"23/11/2022, 3:48 am",Yassin,😂😂😂😂 nek
"23/11/2022, 3:49 am",Bobos,Ketfomin el 4a3b el masry
"23/11/2022, 3:52 am",Yassin,ترو كسم رأيهم محدش مهتم الصراحه برأي كسمك
"23/11/2022, 3:53 am",Bobos,<Media omitted>
"23/11/2022, 3:53 am",Bobos,انا جسمي مهري منها كتفم الوجع والله 🤣
"23/11/2022, 3:54 am",Bobos,<Media omitted>
"23/11/2022, 4:17 am",Yassin,ايوه😂😂😂😂😂😂😂
"23/11/2022, 4:17 am",Yassin,اسد
"23/11/2022, 4:20 am",Bobos,7abibi bas low rege3 el zaman kosomha me4 3aref at2aleb 3la dra3y
"23/11/2022, 7:57 am",Tom,انا عندي جامعة السبت من ٨ ل ٣.٣٠
"23/11/2022, 7:57 am",Tom,بطل
"23/11/2022, 10:25 am",rozblabann,❤️❤️❤️❤️❤️❤️❤️❤️❤️
"23/11/2022, 1:50 pm",Yassin,https://www.facebook.com/reel/1204676383420168?mibextid=Y5p2Jq&s=chYV2B&fs=e
"23/11/2022, 3:58 pm",Dolly,<Media omitted>
"23/11/2022, 4:07 pm",rozblabann,Mabrookkk
"23/11/2022, 4:08 pm",Bobos,<Media omitted>
"23/11/2022, 4:08 pm",Shosho,yarab
"23/11/2022, 4:08 pm",Dolly,تخرج من جامعة باكستان للعلوم العسكرية 😁😁
"23/11/2022, 4:09 pm",rozblabann,Insha’Allah
"23/11/2022, 4:09 pm",rozblabann,Hehahehahdgsjakaknss
"23/11/2022, 4:09 pm",Dolly,<Media omitted>
"23/11/2022, 4:09 pm",Dolly,<Media omitted>
"23/11/2022, 4:10 pm",rozblabann,Wallahy enta 3asal😂😂❤️❤️
"23/11/2022, 4:25 pm",Dolly,<Media omitted>
"23/11/2022, 4:26 pm",Shosho,ayez eh yaani?
"23/11/2022, 4:26 pm",Dolly,Kefomk
"23/11/2022, 4:26 pm",Shosho,w baaden dool byetla3o censored mesh uncensored
"23/11/2022, 4:27 pm",Dolly,خخخخ طب ما انا قصدي انهم باينين يا ابو جهل
"23/11/2022, 4:27 pm",Shosho,asef
"23/11/2022, 4:27 pm",Dolly,<Media omitted>
"23/11/2022, 4:28 pm",Dolly,This message was deleted
"23/11/2022, 4:31 pm",Shosho,ايه الشراسة دي
"23/11/2022, 4:32 pm",Shosho,This message was deleted
"23/11/2022, 4:32 pm",Yassin,<Media omitted>
"23/11/2022, 4:32 pm",Shosho,نفسي والله
"23/11/2022, 4:32 pm",Shosho,انا هحاول ابطل
"23/11/2022, 4:32 pm",Shosho,صح
"23/11/2022, 4:32 pm",Dolly,😕😕😕
"23/11/2022, 4:32 pm",Yassin,دنتا انسان مزبزب
"23/11/2022, 4:32 pm",Shosho,😔
"23/11/2022, 4:33 pm",Dolly,بس مش اعراض يعني انا بعاكسها
"23/11/2022, 4:33 pm",Dolly,متكلمتش في عرضها
"23/11/2022, 4:33 pm",Yassin,@201023692525  رد انت
"23/11/2022, 4:33 pm",Dolly,هيا علي دماغي 😔
"23/11/2022, 4:33 pm",Yassin,يعني واحده باعت صورتها فجروب كله شباب
"23/11/2022, 4:33 pm",Yassin,بتتكلم على جسمها و شكلها
"23/11/2022, 4:33 pm",Dolly,جروب كله خولات😜
"23/11/2022, 4:33 pm",Yassin,ده ايه بقى
"23/11/2022, 4:34 pm",Dolly,جسمها🤣🤣🤣🤣🤣🤣🤣🤣🤣
"23/11/2022, 4:34 pm",Dolly,عندك حق
"23/11/2022, 6:00 pm",Tom,المانيا تخسر من اليابان ازاي
"23/11/2022, 6:00 pm",Tom,حد يفهمني
"23/11/2022, 6:00 pm",Shosho,botoula ghariba
"23/11/2022, 6:00 pm",Yassin,عشان عجل
"23/11/2022, 6:00 pm",Shosho,<Media omitted>
"23/11/2022, 6:00 pm",Shosho,da gher enohom shawaz
"23/11/2022, 6:00 pm",Yassin,<Media omitted>
"23/11/2022, 6:01 pm",Tom,انا عارف ان اليابان تقيلة
"23/11/2022, 6:01 pm",Tom,بس مش المانيا يعني
"23/11/2022, 6:01 pm",Yassin,<Media omitted>
"23/11/2022, 6:01 pm",Tom,في الجامعة🥲
"23/11/2022, 6:01 pm",Tom,كان نفسي اتفرج عليه
"23/11/2022, 6:02 pm",Shosho,<Media omitted>
"23/11/2022, 6:02 pm",Tom,🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
"23/11/2022, 6:02 pm",Tom,انا شايف ان بلجيكا و كندا هيكون حلو
"23/11/2022, 6:02 pm",Shosho,<Media omitted>
"23/11/2022, 6:03 pm",Shosho,<Media omitted>
"23/11/2022, 6:04 pm",Yassin,😹🤏🏻
"23/11/2022, 6:04 pm",Yassin,كفو يال اخضر
"23/11/2022, 6:04 pm",Tom,لا يا عم
"23/11/2022, 6:04 pm",Tom,بلجيكا و كرواتيا
"23/11/2022, 6:04 pm",Yassin,<Media omitted>
"23/11/2022, 6:04 pm",Shosho,andi ehsas en el maghrib hateksab belguim
"23/11/2022, 6:05 pm",Yassin,طبعا
"23/11/2022, 6:05 pm",Yassin,انت جبت تشرت المغرب ولا ايه
"23/11/2022, 6:17 pm",Yassin,https://fb.watch/gZYQNL73tA/?mibextid=6aamW6
"23/11/2022, 6:17 pm",Yassin,ميسي وينه
"23/11/2022, 6:17 pm",Yassin,كسرنا عينه
"23/11/2022, 6:36 pm",Dolly,<Media omitted>
"23/11/2022, 6:37 pm",Tom,هي المشكلة شكلها في ضربك الجزاء اللي بتيجي ف اول الماتش
"23/11/2022, 6:37 pm",Tom,ارجنتين
"23/11/2022, 6:37 pm",Tom,المانيا
"23/11/2022, 7:30 pm",Tom,ماتش اسبانيا شكله هيخلص سكور @201023692525
"23/11/2022, 7:31 pm",Shosho,true
"23/11/2022, 8:12 pm",Bobos,Did you call me ?
"23/11/2022, 8:53 pm",Tom,فضيحة جديدة اكبر من بتاعت البرازيل اهي
"23/11/2022, 8:53 pm",Yassin,Eh
"23/11/2022, 8:53 pm",Tom,7-0
"23/11/2022, 8:54 pm",Shosho,yeah
"23/11/2022, 8:54 pm",Yassin,Bas dih msh fadi7a
"23/11/2022, 8:54 pm",Yassin,Costa rica ya3ni 3ayz eh
"23/11/2022, 8:55 pm",Tom,3ayzha tmsek nafsaha shwaya
"23/11/2022, 8:55 pm",Tom,Omal hate3ml eh Lamma tla3eb el yaban
"23/11/2022, 8:56 pm",Bobos,Raye2 😂
"23/11/2022, 8:56 pm",Bobos,Kosomin om almanya
"23/11/2022, 8:56 pm",Bobos,Sob7an allah bakrahom men zaman
"23/11/2022, 8:57 pm",Tom,انتظر يوم الحد الساعة ١٢
"23/11/2022, 8:57 pm",Tom,هتبقي دخلة
"23/11/2022, 9:20 pm",Bobos,Lel asaf me4 ha3raf a5od el 3rabeya  4akly
"23/11/2022, 9:20 pm",Shosho,tayeb khalas
"23/11/2022, 9:20 pm",Shosho,hanrooh ezay baa
"23/11/2022, 9:20 pm",Shosho,atr?
"23/11/2022, 9:22 pm",Bobos,Ashal 7aga tab3an
"23/11/2022, 9:22 pm",Tom,Leh msh microbus
"23/11/2022, 9:24 pm",Bobos,Atr asra3
"23/11/2022, 9:24 pm",Bobos,We amta3 el sra7a bardo
"23/11/2022, 9:26 pm",Tom,Asra3 ezayy
"23/11/2022, 9:26 pm",Tom,Byakhod wa2t ad eh
"23/11/2022, 9:27 pm",Bobos,Bya5od sa3tean we nos maslan
"23/11/2022, 9:27 pm",Bobos,We fe tanyin bya5do 3
"23/11/2022, 9:27 pm",Bobos,We fe otora betro7 direct bta5od sa3a we nos bas bteb2a nadra moot
"23/11/2022, 9:28 pm",Shosho,<Media omitted>
"23/11/2022, 9:28 pm",Bobos,Keda keda hatla2y otora ketir niik hatet7at fel gadwal dah ablha b youm
"23/11/2022, 9:28 pm",Shosho,okay
"23/11/2022, 9:29 pm",Bobos,Bas 7elw bta3 11 we rob3 dah asasan
"23/11/2022, 9:29 pm",Shosho,tayeb yb2a ehna atr
"23/11/2022, 9:29 pm",Shosho,ah ah bezabt ana mwafe2 aleh da
"23/11/2022, 9:29 pm",Shosho,oula mokayafa
"23/11/2022, 9:29 pm",Bobos,La tanya mokayafa yo3tabar heya heya
"23/11/2022, 9:30 pm",Bobos,Byeb2a far2 4 cm fel korsy bayen
"23/11/2022, 9:30 pm",Bobos,We karasy tanya mori7
"23/11/2022, 9:31 pm",Shosho,<Media omitted>
"23/11/2022, 9:31 pm",Bobos,<Media omitted>
"23/11/2022, 9:31 pm",Bobos,<Media omitted>
"23/11/2022, 9:32 pm",Bobos,<Media omitted>
"23/11/2022, 9:39 pm",Tom,Ya3am ma microbus wallahy zy el fol
"23/11/2022, 9:39 pm",Tom,Sa3teen w neb2a hnak
"23/11/2022, 9:40 pm",Tom,W haykoon nafs se3r el atr aw arkhas kman
"23/11/2022, 9:40 pm",Shosho,tab eshme3na
"23/11/2022, 9:40 pm",Tom,Asra3
"23/11/2022, 9:40 pm",Shosho,haykoon arkhas
"23/11/2022, 9:40 pm",Shosho,mesh aref
"23/11/2022, 9:40 pm",Shosho,bobos bey2olak mmkn el atr yekoon asra3
"23/11/2022, 9:40 pm",Tom,Da by2ollak 3 sa3at ya3am
"23/11/2022, 9:40 pm",Tom,W mawa3edo msh mazbota
"23/11/2022, 9:41 pm",Bobos,Ya ged3an el atr arya7
"23/11/2022, 9:41 pm",Tom,Enta m7asesny enak raye7 aswan
"23/11/2022, 9:41 pm",Tom,3la el 3mom ana m3ako f ay haga eshta
"23/11/2022, 9:41 pm",Shosho,<Media omitted>
"23/11/2022, 9:41 pm",Tom,El ento 3yzeno
"23/11/2022, 10:26 pm",rozblabann,Msh met2akhar?
"23/11/2022, 10:26 pm",rozblabann,Atr ahsan fe ra2ye
"23/11/2022, 10:31 pm",Bobos,+1
"23/11/2022, 10:31 pm",Bobos,Bas bra7etko 34an m7ade4 y2aneb 3lya low et25ar wla 7aga
"23/11/2022, 10:31 pm",rozblabann,Bas faker 11 da
"23/11/2022, 10:31 pm",rozblabann,Khalina badry an keda
"23/11/2022, 10:32 pm",Bobos,Ma3raf4 b2a fe mwa3id wla eh
"23/11/2022, 10:32 pm",rozblabann,11 de newsal 1 2 w 3o2bal manrooh el sha2a w nahofha
"23/11/2022, 10:36 pm",Bobos,Bra7etko m4of el mwa3id bokra
"23/11/2022, 10:40 pm",rozblabann,Akid fe mawa3eed Insha’Allah nela2e
"23/11/2022, 10:40 pm",Dolly,<Media omitted>
"23/11/2022, 10:41 pm",rozblabann,TRUEEEEEEEEE
"23/11/2022, 10:41 pm",rozblabann,Allak 24 sa3a da kteer aw
"23/11/2022, 10:41 pm",Yassin,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤏🏻😂
"23/11/2022, 10:41 pm",Yassin,يعم دول ياخدوا اي هاتش
"23/11/2022, 10:42 pm",Yassin,احنا ٦ مهندسين و ممرض
"23/11/2022, 10:42 pm",Shosho,🤣🤣🤣🤣🤣🤣🤣🤣🤣
"23/11/2022, 10:42 pm",Tom,ملعوبة كيك
"23/11/2022, 10:44 pm",Tom,والله حرام
"23/11/2022, 10:44 pm",Tom,كندا راكبة الماتش
"23/11/2022, 10:44 pm",Shosho,botoula 3agiba ya ged3an
"23/11/2022, 10:45 pm",Bobos,True niik
"23/11/2022, 10:45 pm",Yassin,بوبوس بيقول حلو عشان بلجيكا تكسب كله و المغرب تكسب كندا و تتأهل
"23/11/2022, 10:45 pm",Bobos,<Media omitted>
"23/11/2022, 10:46 pm",Tom,يبني بلجيكا وحشة والله
"23/11/2022, 10:48 pm",Yassin,<Media omitted>
"23/11/2022, 10:48 pm",Yassin,Function sa3ba neeeekkkkk asmha kmalloc wa kolo khayf yfham ay 7ad wa bytbkso
"23/11/2022, 10:48 pm",Yassin,Wa wad ra7 ml5as shar7 al doctor
"23/11/2022, 10:49 pm",Yassin,kmalloc
"23/11/2022, 10:49 pm",Bobos,😂😂😂😂😂😂😂
"23/11/2022, 10:49 pm",Yassin,Kolo byb3t al bta3a dih lma 7ad yas2lo😂😂😂
"23/11/2022, 10:53 pm",rozblabann,Ya aleel el adab😂😂😂
"23/11/2022, 10:59 pm",Yassin,<Media omitted>
"23/11/2022, 11:09 pm",Tom,نفق الشهيد debruyne @201020316254
"23/11/2022, 11:41 pm",Shosho,harry potter habal @201020316254
"23/11/2022, 11:41 pm",Shosho,shofto?
"23/11/2022, 11:50 pm",Bobos,Tab3an
"23/11/2022, 11:51 pm",Bobos,Mustafa mohamed 3malha a7la
"23/11/2022, 11:51 pm",Bobos,<Media omitted>
"23/11/2022, 11:51 pm",Shosho,<Media omitted>
"23/11/2022, 11:52 pm",Dolly,Lesa 3l ahwa
"23/11/2022, 11:52 pm",Dolly,??
"23/11/2022, 11:52 pm",Shosho,eda ana haamel keda bardo
"23/11/2022, 11:52 pm",Dolly,<Media omitted>
"23/11/2022, 11:52 pm",Bobos,La 3alamy niik we bey5alik matw2af4 8eir lma t5alas
"23/11/2022, 11:52 pm",Dolly,Baykhlas wa hanzel agilak @201020316254
"23/11/2022, 11:52 pm",Bobos,Omal enta 4ayefny 5awal wla eh me4 ad kelmety
"23/11/2022, 11:52 pm",Dolly,Kosom el mozakra mesh ader asln
"23/11/2022, 11:52 pm",Bobos,Eh ya3am el 5essa dah
"23/11/2022, 11:52 pm",Dolly,Hamoot wa anzel😂😂
"23/11/2022, 11:53 pm",Dolly,Nosia bel keteer isa
"23/11/2022, 11:53 pm",Dolly,Neshar wa nel3ab PS
"23/11/2022, 11:53 pm",Yassin,Mat5las ya m3ars
"23/11/2022, 11:53 pm",Dolly,Mawrish haga
"23/11/2022, 11:53 pm",Dolly,Enta nezlt wala lesa
"23/11/2022, 11:53 pm",Bobos,Mna ba2olak @201200699739
"23/11/2022, 11:53 pm",Bobos,.
"23/11/2022, 11:58 pm",Yassin,يعم انا نازل من ٩ ونص
"24/11/2022, 2:42 am",Tom,طبيب المنتخب السعودي :
"24/11/2022, 2:43 am",Tom,بجد زعلت عليه فشخ
"24/11/2022, 9:57 am",rozblabann,🚨🚨🚨🚨🚨🚨
"24/11/2022, 9:57 am",rozblabann,Kallemt mahatet masr
"24/11/2022, 9:57 am",rozblabann,Aloly el mawke3 fe moshkela
"24/11/2022, 9:57 am",rozblabann,Ally fe 6 el sobh
"24/11/2022, 9:57 am",rozblabann,W fe 8 el sobh
"24/11/2022, 9:57 am",rozblabann,W ally el hagz mn mhatet masr
"24/11/2022, 9:58 am",rozblabann,Oltelo mafeesh mkateb tanya ally laa howa mn henak bas
"24/11/2022, 9:58 am",rozblabann,@201020316254 @201023692525
"24/11/2022, 3:28 pm",Bobos,Okaaay me4y ely enta 3ayzo
"24/11/2022, 3:29 pm",Dolly,حد يعرف حد راح امريكا من قريب و عمل اوراق الفيزا وكدة
"24/11/2022, 3:29 pm",Bobos,Ya ged3an ana ro7t el nharda ganaza fel kenisa kont hatnak de7k ana we so7aby
